1,10,2,3,2,34
10,6,10,9,10,93
5,2,5,4,10,58
8,5,9,10,6,75
8,8,6,7,9,75
10,4,9,8,6,76
9,0,10,10,4,67
10,4,9,9,0,61
4,2,4,3,8,43
2,9,3,4,10,54
9,5,10,9,0,73
4,4,5,2,7,49
10,8,8,8,3,78
7,1,8,8,10,68
4,4,4,4,0,32
1,0,0,0,8,21
6,9,8,7,8,79
7,3,8,7,2,59
2,4,1,1,3,21
5,7,6,5,7,60
4,4,2,3,0,26
6,6,9,7,5,64
8,10,8,6,6,74
3,8,5,3,7,47
8,6,5,6,3,56
10,5,10,8,2,73
5,9,2,3,8,52
3,6,2,1,7,35
7,0,7,8,10,63
8,6,9,7,5,69
1,4,1,0,1,11
7,8,5,5,10,70
5,7,7,5,5,57
6,10,6,5,3,57
9,3,10,9,2,73
5,9,4,3,3,48
2,8,0,1,1,21
4,7,6,4,10,59
7,9,8,5,10,78
6,1,7,6,9,55
2,0,6,3,1,26
10,6,10,10,8,96
10,3,9,8,0,64
6,8,4,5,6,61
2,9,0,0,6,39
4,9,2,2,9,56
5,3,6,3,9,49
8,3,10,10,8,75
9,3,10,10,4,68
9,8,10,10,4,89
9,10,10,10,10,108
3,7,3,4,5,44
6,1,10,7,5,58
4,3,6,5,10,61
6,7,5,5,7,59
4,3,5,5,2,42
8,4,8,6,7,70
10,0,9,9,7,70
7,10,8,7,0,69
2,9,2,1,4,41
3,0,4,5,4,33
2,6,5,4,8,50
4,1,3,2,10,39
3,9,2,1,7,49
2,5,1,1,3,28
9,7,9,7,10,89
6,1,5,6,2,38
5,7,2,3,10,57
6,9,8,5,2,60
5,3,6,5,3,42
1,9,0,0,2,20
6,6,7,5,4,56
7,5,8,7,7,71
8,2,10,7,6,62
2,4,1,0,1,21
8,0,7,6,1,45
9,3,9,8,9,75
9,3,10,9,3,66
10,7,10,10,7,91
7,0,8,5,10,58
8,7,7,6,5,67
9,6,10,10,8,89
10,3,10,10,3,81
6,2,6,5,6,53
9,3,10,10,5,82
2,7,2,2,2,32
6,8,9,8,8,79
3,9,2,3,6,44
8,1,9,6,6,58
6,4,9,8,0,57
3,10,6,5,0,48
2,6,4,3,1,36
4,5,7,5,0,44
1,3,0,0,4,18
4,7,3,3,8,55
7,9,5,6,6,72
7,3,7,7,5,58
7,7,7,6,6,61
2,4,4,1,5,34
4,1,4,2,0,27
10,9,10,8,7,95
4,7,4,4,9,62
3,8,3,1,3,37
2,6,6,3,2,36
8,5,7,6,6,66
10,5,10,10,8,90
4,1,5,5,2,35
8,4,10,10,8,81
6,8,8,6,1,63
6,1,7,7,2,41
3,8,4,4,6,47
7,2,7,8,8,67
1,3,2,3,8,34
1,1,1,1,3,10
3,10,2,3,10,62
8,4,6,7,4,60
8,6,8,6,7,66
10,1,10,10,7,79
9,5,10,10,4,83
4,9,4,4,10,68
10,10,10,10,10,103
7,5,7,5,8,66
6,0,6,7,9,58
2,1,5,4,2,32
5,9,9,7,8,82
6,2,8,7,10,64
6,5,8,7,1,56
10,10,10,10,4,97
8,0,10,9,5,70
4,10,9,6,4,66
6,3,10,7,4,63
8,7,9,7,5,73
5,0,5,6,3,33
1,9,2,3,8,45
1,3,0,0,4,19
5,8,4,5,5,51
5,1,4,5,6,45
1,0,3,0,0,4
2,0,7,4,0,26
4,0,3,3,5,29
4,6,4,3,10,54
9,2,10,9,8,77
1,0,2,0,5,15
9,6,8,9,6,73
1,6,2,0,0,17
2,5,5,3,6,39
2,1,3,3,6,33
10,2,10,10,6,83
8,10,10,9,10,98
3,3,5,2,1,23
4,4,2,3,3,32
4,10,5,4,3,49
6,3,9,7,8,67
9,8,10,10,3,82
6,9,10,7,3,72
4,0,4,2,9,37
10,1,8,8,6,71
3,6,1,1,10,47
7,5,5,5,7,57
10,8,8,8,9,90
1,0,1,0,2,10
8,2,9,10,1,55
3,2,4,4,7,39
3,10,6,3,1,43
4,1,3,2,4,30
6,3,4,5,10,55
8,1,9,7,2,50
4,3,5,5,0,39
